Vertices:
---------

Vertex 257: (3.67301, -0.293772, -1.42071, 0, -0.99228, -0.12402, 0.275443, -0.293785)
Vertex 258: (3.54829, -0.293772, -1.42071, 0, -0.99228, -0.12402, 0.275443, -0.293785)
Vertex 259: (3.67301, 1.1005, -1.52525, 0, 0.074768, 0.997201, 0.278624, -0.542429)
Vertex 260: (3.54829, 1.1005, -1.52525, 0, 0.074768, 0.997201, 0.278624, -0.542429)
Vertex 261: (1.74186, -0.185773, -2.50948, 0, -0.068112, -0.997678, 0.758321, -0.30141)
Vertex 262: (1.61714, 1.20239, -2.60425, 0, -0.068112, -0.997678, 0.757168, -0.549623)
Vertex 263: (1.61714, -0.185773, -2.50948, 0, -0.068112, -0.997678, 0.758321, -0.30141)
Vertex 264: (1.74186, 1.20239, -2.60425, 0, -0.068112, -0.997678, 0.757168, -0.549623)
Vertex 265: (1.74186, -0.197062, -2.36992, 0, -0.996744, -0.080627, 0.696424, -0.300613)
Vertex 266: (1.61714, -0.197062, -2.36992, 0, -0.996744, -0.080627, 0.696424, -0.300613)
Vertex 267: (1.74186, 1.18465, -2.47493, 0, 0.075782, 0.997124, 0.699814, -0.54837)
Vertex 268: (1.61714, 1.18465, -2.47493, 0, 0.075782, 0.997124, 0.699814, -0.54837)
Vertex 269: (1.73657, -0.276409, -1.55963, 0, -0.068241, -0.997669, 0.337055, -0.295011)
Vertex 270: (1.61185, 1.11598, -1.65487, 0, -0.068241, -0.997669, 0.336112, -0.543522)
Vertex 271: (1.61185, -0.276409, -1.55963, 0, -0.068241, -0.997669, 0.337055, -0.295011)
Vertex 272: (1.73657, 1.11598, -1.65487, 0, -0.068241, -0.997669, 0.336112, -0.543522)
Vertex 273: (1.73657, -0.293772, -1.42071, 0, -0.99228, -0.12402, 0.275443, -0.293785)
Vertex 274: (1.61185, -0.293772, -1.42071, 0, -0.99228, -0.12402, 0.275443, -0.293785)
Vertex 275: (1.73657, 1.1005, -1.52525, 0, 0.074768, 0.997201, 0.278624, -0.542429)
Vertex 276: (1.61185, 1.1005, -1.52525, 0, 0.074768, 0.997201, 0.278624, -0.542429)
Vertex 277: (-1.54405, -0.185773, -2.50948, 0, -0.068112, -0.997678, 0.758321, -0.30141)
Vertex 278: (-1.66877, 1.20239, -2.60425, 0, -0.068112, -0.997678, 0.757168, -0.549623)
Vertex 279: (-1.66877, -0.185773, -2.50948, 0, -0.068112, -0.997678, 0.758321, -0.30141)
Vertex 280: (-1.54405, 1.20239, -2.60425, 0, -0.068112, -0.997678, 0.757168, -0.549623)
Vertex 281: (-1.54405, -0.197062, -2.36992, 0, -0.996744, -0.080627, 0.696424, -0.300613)
Vertex 282: (-1.66877, -0.197062, -2.36992, 0, -0.996744, -0.080627, 0.696424, -0.300613)
Vertex 283: (-1.54405, 1.18465, -2.47493, 0, 0.075782, 0.997124, 0.699814, -0.54837)
Vertex 284: (-1.66877, 1.18465, -2.47493, 0, 0.075782, 0.997124, 0.699814, -0.54837)
Vertex 285: (-1.54935, -0.276409, -1.55963, 0, -0.068241, -0.997669, 0.337055, -0.295011)
Vertex 286: (-1.67407, 1.11598, -1.65487, 0, -0.068241, -0.997669, 0.336112, -0.543522)
Vertex 287: (-1.67407, -0.276409, -1.55963, 0, -0.068241, -0.997669, 0.337055, -0.295011)
Vertex 288: (-1.54935, 1.11598, -1.65487, 0, -0.068241, -0.997669, 0.336112, -0.543522)
Vertex 289: (-1.54935, -0.293771, -1.42071, 0, -0.99228, -0.124014, 0.275443, -0.293785)
Vertex 290: (-1.67407, -0.293771, -1.42071, 0, -0.99228, -0.124014, 0.275443, -0.293785)
Vertex 291: (-1.54935, 1.1005, -1.52525, 0, 0.074769, 0.997201, 0.278624, -0.542429)
Vertex 292: (-1.67407, 1.1005, -1.52525, 0, 0.074769, 0.997201, 0.278624, -0.542429)
Vertex 293: (-3.59963, -0.185772, -2.50948, 0, -0.068112, -0.997678, 0.758321, -0.30141)
Vertex 294: (-3.72435, 1.20239, -2.60425, 0, -0.068112, -0.997678, 0.757168, -0.549623)
Vertex 295: (-3.72435, -0.185772, -2.50948, 0, -0.068112, -0.997678, 0.758321, -0.30141)
Vertex 296: (-3.59963, 1.20239, -2.60425, 0, -0.068112, -0.997678, 0.757168, -0.549623)
Vertex 297: (-3.59963, -0.197061, -2.36992, 0, -0.996744, -0.080627, 0.696424, -0.300613)
Vertex 298: (-3.72435, -0.197061, -2.36992, 0, -0.996744, -0.080627, 0.696424, -0.300613)
Vertex 299: (-3.59963, 1.18465, -2.47493, 0, 0.075782, 0.997124, 0.699814, -0.54837)
Vertex 300: (-3.72435, 1.18465, -2.47493, 0, 0.075782, 0.997124, 0.699814, -0.54837)
Vertex 301: (-3.59963, -0.276409, -1.55963, 0, -0.068241, -0.997669, 0.337055, -0.295011)
Vertex 302: (-3.72435, 1.11598, -1.65487, 0, -0.068241, -0.997669, 0.336112, -0.543522)
Vertex 303: (-3.72435, -0.276409, -1.55963, 0, -0.068241, -0.997669, 0.337055, -0.295011)
Vertex 304: (-3.59963, 1.11598, -1.65487, 0, -0.068241, -0.997669, 0.336112, -0.543522)
Vertex 305: (-3.59963, -0.293771, -1.42071, 0, -0.99228, -0.124014, 0.275443, -0.293785)
Vertex 306: (-3.72435, -0.293771, -1.42071, 0, -0.99228, -0.124014, 0.275443, -0.293785)
Vertex 307: (-3.59963, 1.1005, -1.52525, 0, 0.074769, 0.997201, 0.278624, -0.542429)
Vertex 308: (-3.72435, 1.1005, -1.52525, 0, 0.074769, 0.997201, 0.278624, -0.542429)
Vertex 309: (3.55357, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 310: (3.6783, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 311: (3.55357, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 312: (3.55357, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 313: (3.6783, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 314: (3.55357, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 315: (3.6783, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 316: (3.55357, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 317: (3.55357, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 318: (3.6783, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 319: (3.6783, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 320: (3.55357, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 321: (3.55357, -0.197062, -2.36992, -1, 0, 0, 0.696424, -0.300613)
Vertex 322: (3.55357, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 323: (3.55357, -0.185773, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 324: (3.55357, -0.185773, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 325: (3.55357, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 326: (3.55357, 1.20239, -2.60425, -1, 0, 0, 0.757168, -0.549623)
Vertex 327: (3.6783, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 328: (3.6783, -0.197062, -2.36992, 1, 0, 0, 0.696424, -0.300613)
Vertex 329: (3.6783, -0.185773, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 330: (3.6783, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 331: (3.6783, -0.185773, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 332: (3.6783, 1.20239, -2.60425, 1, 0, 0, 0.757168, -0.549623)
Vertex 333: (3.54829, -0.276409, -1.55963, 0, -0.99228, -0.12402, 0.337055, -0.295011)
Vertex 334: (3.67301, -0.276409, -1.55963, 0, -0.99228, -0.12402, 0.337055, -0.295011)
Vertex 335: (3.54829, -0.276409, -1.55963, 0, -0.99228, -0.12402, 0.337055, -0.295011)
Vertex 336: (3.54829, -0.293772, -1.42071, 0, 0.074768, 0.997201, 0.275443, -0.293785)
Vertex 337: (3.67301, -0.293772, -1.42071, 0, 0.074768, 0.997201, 0.275443, -0.293785)
Vertex 338: (3.54829, -0.293772, -1.42071, 0, 0.074768, 0.997201, 0.275443, -0.293785)
Vertex 339: (3.67301, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 340: (3.54829, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 341: (3.54829, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 342: (3.67301, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 343: (3.67301, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 344: (3.54829, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 345: (3.54829, -0.293772, -1.42071, -1, 0, 0, 0.275443, -0.293785)
Vertex 346: (3.54829, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 347: (3.54829, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 348: (3.54829, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 349: (3.54829, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 350: (3.54829, 1.11598, -1.65487, -1, 0, 0, 0.336112, -0.543522)
Vertex 351: (3.67301, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 352: (3.67301, -0.293772, -1.42071, 1, 0, 0, 0.275443, -0.293785)
Vertex 353: (3.67301, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 354: (3.67301, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 355: (3.67301, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 356: (3.67301, 1.11598, -1.65487, 1, 0, 0, 0.336112, -0.543522)
Vertex 357: (1.61714, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 358: (1.74186, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 359: (1.61714, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 360: (1.61714, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 361: (1.74186, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 362: (1.61714, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 363: (1.74186, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 364: (1.61714, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 365: (1.61714, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 366: (1.74186, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 367: (1.74186, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 368: (1.61714, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 369: (1.61714, -0.197062, -2.36992, -1, 0, 0, 0.696424, -0.300613)
Vertex 370: (1.61714, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 371: (1.61714, -0.185773, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 372: (1.61714, -0.185773, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 373: (1.61714, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 374: (1.61714, 1.20239, -2.60425, -1, 0, 0, 0.757168, -0.549623)
Vertex 375: (1.74186, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 376: (1.74186, -0.197062, -2.36992, 1, 0, 0, 0.696424, -0.300613)
Vertex 377: (1.74186, -0.185773, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 378: (1.74186, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 379: (1.74186, -0.185773, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 380: (1.74186, 1.20239, -2.60425, 1, 0, 0, 0.757168, -0.549623)
Vertex 381: (1.61185, -0.276409, -1.55963, 0, -0.99228, -0.12402, 0.337055, -0.295011)
Vertex 382: (1.73657, -0.276409, -1.55963, 0, -0.99228, -0.12402, 0.337055, -0.295011)
Vertex 383: (1.61185, -0.276409, -1.55963, 0, -0.99228, -0.12402, 0.337055, -0.295011)
Vertex 384: (1.61185, -0.293772, -1.42071, 0, 0.074768, 0.997201, 0.275443, -0.293785)
Vertex 385: (1.73657, -0.293772, -1.42071, 0, 0.074768, 0.997201, 0.275443, -0.293785)
Vertex 386: (1.61185, -0.293772, -1.42071, 0, 0.074768, 0.997201, 0.275443, -0.293785)
Vertex 387: (1.73657, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 388: (1.61185, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 389: (1.61185, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 390: (1.73657, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 391: (1.73657, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 392: (1.61185, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 393: (1.61185, -0.293772, -1.42071, -1, 0, 0, 0.275443, -0.293785)
Vertex 394: (1.61185, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 395: (1.61185, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 396: (1.61185, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 397: (1.61185, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 398: (1.61185, 1.11598, -1.65487, -1, 0, 0, 0.336112, -0.543522)
Vertex 399: (1.73657, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 400: (1.73657, -0.293772, -1.42071, 1, 0, 0, 0.275443, -0.293785)
Vertex 401: (1.73657, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 402: (1.73657, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 403: (1.73657, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 404: (1.73657, 1.11598, -1.65487, 1, 0, 0, 0.336112, -0.543522)
Vertex 405: (-1.66877, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 406: (-1.54405, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 407: (-1.66877, -0.185773, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 408: (-1.66877, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 409: (-1.54405, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 410: (-1.66877, -0.197062, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 411: (-1.54405, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 412: (-1.66877, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 413: (-1.66877, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 414: (-1.54405, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 415: (-1.54405, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 416: (-1.66877, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 417: (-1.66877, -0.197062, -2.36992, -1, 0, 0, 0.696424, -0.300613)
Vertex 418: (-1.66877, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 419: (-1.66877, -0.185773, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 420: (-1.66877, -0.185773, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 421: (-1.66877, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 422: (-1.66877, 1.20239, -2.60425, -1, 0, 0, 0.757168, -0.549623)
Vertex 423: (-1.54405, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 424: (-1.54405, -0.197062, -2.36992, 1, 0, 0, 0.696424, -0.300613)
Vertex 425: (-1.54405, -0.185773, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 426: (-1.54405, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 427: (-1.54405, -0.185773, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 428: (-1.54405, 1.20239, -2.60425, 1, 0, 0, 0.757168, -0.549623)
Vertex 429: (-1.67407, -0.276409, -1.55963, 0, -0.99228, -0.124014, 0.337055, -0.295011)
Vertex 430: (-1.54935, -0.276409, -1.55963, 0, -0.99228, -0.124014, 0.337055, -0.295011)
Vertex 431: (-1.67407, -0.276409, -1.55963, 0, -0.99228, -0.124014, 0.337055, -0.295011)
Vertex 432: (-1.67407, -0.293771, -1.42071, 0, 0.074769, 0.997201, 0.275443, -0.293785)
Vertex 433: (-1.54935, -0.293771, -1.42071, 0, 0.074769, 0.997201, 0.275443, -0.293785)
Vertex 434: (-1.67407, -0.293771, -1.42071, 0, 0.074769, 0.997201, 0.275443, -0.293785)
Vertex 435: (-1.54935, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 436: (-1.67407, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 437: (-1.67407, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 438: (-1.54935, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 439: (-1.54935, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 440: (-1.67407, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 441: (-1.67407, -0.293771, -1.42071, -1, 0, 0, 0.275443, -0.293785)
Vertex 442: (-1.67407, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 443: (-1.67407, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 444: (-1.67407, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 445: (-1.67407, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 446: (-1.67407, 1.11598, -1.65487, -1, 0, 0, 0.336112, -0.543522)
Vertex 447: (-1.54935, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 448: (-1.54935, -0.293771, -1.42071, 1, 0, 0, 0.275443, -0.293785)
Vertex 449: (-1.54935, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 450: (-1.54935, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 451: (-1.54935, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 452: (-1.54935, 1.11598, -1.65487, 1, 0, 0, 0.336112, -0.543522)
Vertex 453: (-3.72435, -0.185772, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 454: (-3.59963, -0.185772, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 455: (-3.72435, -0.185772, -2.50948, 0, -0.996744, -0.080627, 0.758321, -0.30141)
Vertex 456: (-3.72435, -0.197061, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 457: (-3.59963, -0.197061, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 458: (-3.72435, -0.197061, -2.36992, 0, 0.075782, 0.997124, 0.696424, -0.300613)
Vertex 459: (-3.59963, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 460: (-3.72435, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 461: (-3.72435, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 462: (-3.59963, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 463: (-3.59963, 1.20239, -2.60425, 0, 0.990722, 0.135906, 0.757168, -0.549623)
Vertex 464: (-3.72435, 1.18465, -2.47493, 0, 0.990722, 0.135906, 0.699814, -0.54837)
Vertex 465: (-3.72435, -0.197061, -2.36992, -1, 0, 0, 0.696424, -0.300613)
Vertex 466: (-3.72435, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 467: (-3.72435, -0.185772, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 468: (-3.72435, -0.185772, -2.50948, -1, 0, 0, 0.758321, -0.30141)
Vertex 469: (-3.72435, 1.18465, -2.47493, -1, 0, 0, 0.699814, -0.54837)
Vertex 470: (-3.72435, 1.20239, -2.60425, -1, 0, 0, 0.757168, -0.549623)
Vertex 471: (-3.59963, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 472: (-3.59963, -0.197061, -2.36992, 1, 0, 0, 0.696424, -0.300613)
Vertex 473: (-3.59963, -0.185772, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 474: (-3.59963, 1.18465, -2.47493, 1, 0, 0, 0.699814, -0.54837)
Vertex 475: (-3.59963, -0.185772, -2.50948, 1, 0, 0, 0.758321, -0.30141)
Vertex 476: (-3.59963, 1.20239, -2.60425, 1, 0, 0, 0.757168, -0.549623)
Vertex 477: (-3.72435, -0.276409, -1.55963, 0, -0.99228, -0.124014, 0.337055, -0.295011)
Vertex 478: (-3.59963, -0.276409, -1.55963, 0, -0.99228, -0.124014, 0.337055, -0.295011)
Vertex 479: (-3.72435, -0.276409, -1.55963, 0, -0.99228, -0.124014, 0.337055, -0.295011)
Vertex 480: (-3.72435, -0.293771, -1.42071, 0, 0.074769, 0.997201, 0.275443, -0.293785)
Vertex 481: (-3.59963, -0.293771, -1.42071, 0, 0.074769, 0.997201, 0.275443, -0.293785)
Vertex 482: (-3.72435, -0.293771, -1.42071, 0, 0.074769, 0.997201, 0.275443, -0.293785)
Vertex 483: (-3.59963, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 484: (-3.72435, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 485: (-3.72435, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 486: (-3.59963, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 487: (-3.59963, 1.11598, -1.65487, 0, 0.992943, 0.118591, 0.336112, -0.543522)
Vertex 488: (-3.72435, 1.1005, -1.52525, 0, 0.992943, 0.118591, 0.278624, -0.542429)
Vertex 489: (-3.72435, -0.293771, -1.42071, -1, 0, 0, 0.275443, -0.293785)
Vertex 490: (-3.72435, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 491: (-3.72435, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 492: (-3.72435, -0.276409, -1.55963, -1, 0, 0, 0.337055, -0.295011)
Vertex 493: (-3.72435, 1.1005, -1.52525, -1, 0, 0, 0.278624, -0.542429)
Vertex 494: (-3.72435, 1.11598, -1.65487, -1, 0, 0, 0.336112, -0.543522)
Vertex 495: (-3.59963, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 496: (-3.59963, -0.293771, -1.42071, 1, 0, 0, 0.275443, -0.293785)
Vertex 497: (-3.59963, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 498: (-3.59963, 1.1005, -1.52525, 1, 0, 0, 0.278624, -0.542429)
Vertex 499: (-3.59963, -0.276409, -1.55963, 1, 0, 0, 0.337055, -0.295011)
Vertex 500: (-3.59963, 1.11598, -1.65487, 1, 0, 0, 0.336112, -0.543522)
Vertex 501: (-4.47378, 1.09321, -1.09025, 0.011949, -0.014367, 0.999825, 0.030702, -0.010231)
Vertex 502: (-0.345427, 1.03636, -1.1404, 0.011949, -0.014367, 0.999825, 0.463765, -0.041427)
Vertex 503: (-4.47378, 1.03565, -1.09108, 0.011949, -0.014367, 0.999825, 0.030702, -0.010746)
Vertex 504: (-0.345427, 1.09392, -1.13958, 0.011949, -0.014367, 0.999825, 0.463765, -0.040913)
Vertex 505: (-4.64102, 1.21499, -1.50367, -0.92756, -0.005375, 0.373635, 0.013159, -0.267384)
Vertex 506: (-4.64102, 1.15744, -1.5045, -0.92756, -0.005375, 0.373635, 0.013159, -0.267899)
Vertex 507: (-4.76646, 1.23455, -2.08504, -0.977521, -0.003025, 0.210817, 0, -0.628997)
Vertex 508: (-4.76646, 1.17699, -2.08587, -0.977521, -0.003025, 0.210817, 0, -0.629511)
Vertex 509: (-4.54346, 1.24284, -2.66058, -0.932467, 0.00519, -0.361219, 0.023393, -0.986988)
Vertex 510: (-4.54346, 1.18529, -2.66141, -0.932467, 0.00519, -0.361219, 0.023393, -0.987503)
Vertex 511: (0.027874, 1.24308, -2.67702, -0.003599, 0.01454, -0.999888, 0.502924, -0.997213)
Vertex 512: (0.027874, 1.18553, -2.67786, -0.003599, 0.01454, -0.999888, 0.502924, -0.997734)
Vertex 513: (4.54346, 1.24284, -2.66058, 0.003643, 0.014365, -0.99989, 0.976607, -0.986988)
Vertex 514: (4.54346, 1.18529, -2.66141, 0.003643, 0.014365, -0.99989, 0.976607, -0.987503)
Vertex 515: (4.76646, 1.23383, -2.03571, 0.941833, 0.004835, -0.336047, 1, -0.598315)
Vertex 516: (4.76646, 1.17628, -2.03654, 0.941833, 0.004835, -0.336047, 1, -0.59883)
Vertex 517: (4.71071, 1.21452, -1.47079, 0.99517, -0.001412, 0.09816, 0.994152, -0.246928)
Vertex 518: (4.71071, 1.15696, -1.47161, 0.99517, -0.001412, 0.09816, 0.994152, -0.247442)
Vertex 519: (4.52953, 1.09297, -1.0738, 0.910404, -0.005943, 0.413678, 0.975146, 0)
Vertex 520: (4.52953, 1.03542, -1.07463, 0.910404, -0.005943, 0.413678, 0.975146, -0.000514)
Vertex 521: (0.393257, 1.09392, -1.13958, -0.015902, -0.014366, 0.99977, 0.541252, -0.040913)
Vertex 522: (0.393257, 1.03636, -1.1404, -0.015902, -0.014366, 0.99977, 0.541252, -0.041427)
Vertex 523: (0.013937, 1.21476, -1.48723, -0.677482, -0.010696, 0.735462, 0.501462, -0.257153)
Vertex 524: (0.013937, 1.1572, -1.48806, -0.677482, -0.010696, 0.735462, 0.501462, -0.257674)
Vertex 525: (-4.30171, -0.397347, -1.10306, 0.012429, -0.078342, 0.996849, 0.048752, -0.018199)
Vertex 526: (-0.332142, -0.450866, -1.15676, 0.012429, -0.078342, 0.996849, 0.465158, -0.0516)
